ISO3,COUNTRY,ADM_NAME,year,month,spei_01,data_status
ETH,Ethiopia,Debubawi,2021,11,0.3149392265094861,original
ETH,Ethiopia,Fafan,2021,11,0.0336009713061326,original
ETH,Ethiopia,Gamo Gofa,2021,11,0.5796204339353275,original
ETH,Ethiopia,Guji,2021,11,-0.1298006182088505,original
ETH,Ethiopia,Gurage,2021,11,0.2617027611569069,original
ETH,Ethiopia,Hadiya,2021,11,0.2590435721174954,original
ETH,Ethiopia,Horo Guduru,2021,11,0.2948236891840186,original
ETH,Ethiopia,Ilubabor,2021,11,-0.5023840689274861,original
ETH,Ethiopia,Jimma,2021,11,-0.539948682485108,original
ETH,Ethiopia,Keffa,2021,11,-1.4455041341824142,original
ETH,Ethiopia,Kelem Wellega,2021,11,-0.3331592471338808,original
ETH,Ethiopia,Mehakelegnaw,2021,11,1.456797354113092,original
